Exp	a_t	lp	e_b	e_n	dsbeta	e_ds	mwd	aw	Yu2007-Exp1-2x2-single	Yu2007-Exp1-3x3-single	Yu2007-Exp1-4x4-single	Yurokovisky2013-Exp1-single	Yurokovisky2013-Exp1-either	Yurokovisky2013-Exp1-both	Yurokovisky2013-Exp2-single	Yurokovisky2013-Exp2-either	Yurokovisky2013-Exp2-both	Yurokovisky2013-Exp3-single	Yurokovisky2013-Exp3-either	Yurokovisky2013-Exp3-both	Yurokovisky2013-Exp3-early	Yurokovisky2013-Exp3-late
All	0.999894	0.0911592	0.0698941	0.0575486	0.466429	2.33653	0.841612	206.817	0.887037	0.796296	0.474074	0.177778	0.683333	0.261111	0.627778	0.644444	0.294444	0.761111	0.883333	0.1	0.0888889	0.0111111
All	0.999671	0.0381851	0.307767	0.0860989	0.861045	4.1984	0.0694972	200.01	0.775926	0.701852	0.509259	0.311111	0.572222	0.361111	0.377778	0.694444	0.266667	0.633333	0.572222	0.35	0.2	0.15
All	0.999809	0.135988	0.279798	0.0857504	0.474419	3.35233	0.350568	208.438	0.894444	0.746296	0.527778	0.244444	0.588889	0.344444	0.555556	0.527778	0.427778	0.788889	0.683333	0.261111	0.222222	0.0388889
All	0.999858	0.0311972	0.376187	0.211756	0.873257	3.43674	0.898219	207.974	0.851852	0.701852	0.455556	0.172222	0.644444	0.272222	0.5	0.622222	0.35	0.594444	0.633333	0.311111	0.194444	0.116667
All	0.999885	0.10097	0.109485	0.0970786	0.0881277	0.989852	0.119677	211.805	0.827778	0.774074	0.503704	0.227778	0.65	0.288889	0.638889	0.677778	0.288889	0.794444	0.838889	0.15	0.1	0.05
All	0.999623	0.145563	0.0502522	0.0222412	0.951506	2.27	0.630453	207.251	0.727778	0.631481	0.516667	0.255556	0.605556	0.327778	0.622222	0.722222	0.233333	0.7	0.816667	0.116667	0.0777778	0.0388889
All	0.99974	0.149711	0.259766	0.138956	0.48549	2.28783	0.29082	207.362	0.801852	0.690741	0.442593	0.272222	0.566667	0.344444	0.411111	0.561111	0.394444	0.605556	0.661111	0.261111	0.144444	0.116667
All	0.999837	0.0691489	0.157495	0.0973141	0.97747	3.76385	0.0944585	202.064	0.890741	0.77963	0.498148	0.244444	0.633333	0.316667	0.527778	0.55	0.4	0.716667	0.711111	0.272222	0.233333	0.0388889
All	0.999845	0.111065	0.371258	0.311683	0.192807	2.95791	0.374765	200.304	0.762963	0.685185	0.416667	0.244444	0.616667	0.288889	0.427778	0.633333	0.355556	0.577778	0.65	0.255556	0.127778	0.127778
All	0.999698	0.189552	0.013225	0.000530068	0.539878	4.47357	0.468392	213.353	0.82963	0.62963	0.562963	0.233333	0.638889	0.3	0.5	0.538889	0.388889	0.772222	0.766667	0.194444	0.166667	0.0277778
All	0.999798	0.183002	0.236107	0.198401	0.843146	1.71476	0.688549	210.122	0.827778	0.687037	0.437037	0.183333	0.544444	0.288889	0.361111	0.561111	0.422222	0.65	0.638889	0.283333	0.172222	0.111111
All	0.999831	0.0489512	0.0380008	0.0105801	0.50076	0.277263	0.104222	202.229	0.848148	0.737037	0.444444	0.25	0.616667	0.316667	0.405556	0.6	0.366667	0.611111	0.7	0.238889	0.133333	0.105556
All	0.999543	0.130841	0.00945388	0.00105884	0.758485	2.50737	0.123041	214.648	0.759259	0.575926	0.461111	0.227778	0.672222	0.261111	0.538889	0.594444	0.35	0.627778	0.805556	0.1	0.0666667	0.0333333
All	0.999814	0.199419	0.0463577	0.045142	0.888645	4.37863	0.605274	207.219	0.909259	0.707407	0.514815	0.194444	0.661111	0.283333	0.611111	0.505556	0.433333	0.788889	0.766667	0.2	0.194444	0.00555556
All	0.999617	0.0704663	0.150617	0.0132295	0.152933	0.345923	0.93019	203.033	0.677778	0.616667	0.472222	0.283333	0.55	0.311111	0.45	0.538889	0.394444	0.388889	0.527778	0.311111	0.205556	0.105556
All	0.999661	0.106512	0.262229	0.117141	0.1808	1.90687	0.0163933	214.518	0.724074	0.677778	0.468519	0.272222	0.538889	0.35	0.338889	0.627778	0.344444	0.477778	0.677778	0.233333	0.1	0.133333
All	0.999666	0.081427	0.214884	0.161491	0.475623	1.3559	0.39213	205.081	0.688889	0.592593	0.453704	0.227778	0.588889	0.3	0.316667	0.633333	0.322222	0.444444	0.722222	0.183333	0.133333	0.05
All	0.999712	0.0663158	0.100258	0.0406605	0.065152	3.55876	0.38382	212.522	0.785185	0.722222	0.562963	0.294444	0.544444	0.372222	0.577778	0.533333	0.411111	0.727778	0.8	0.144444	0.138889	0.00555556
All	0.999823	0.116578	0.264712	0.0804173	0.493753	3.31265	0.557747	211.362	0.903704	0.75	0.52963	0.216667	0.594444	0.344444	0.594444	0.544444	0.394444	0.766667	0.755556	0.233333	0.205556	0.0277778
All	0.999764	0.108687	0.384485	0.38258	0.574122	0.181899	0.540372	215.333	0.375926	0.42963	0.327778	0.338889	0.5	0.3	0.277778	0.644444	0.311111	0.35	0.727778	0.211111	0.0944444	0.116667
All	0.999663	0.197523	0.23474	0.218073	0.156016	3.65604	0.667665	211.168	0.664815	0.583333	0.442593	0.255556	0.55	0.316667	0.416667	0.622222	0.322222	0.505556	0.65	0.244444	0.133333	0.111111
All	0.999812	0.198467	0.396494	0.296879	0.671002	4.36368	0.624483	213.489	0.72963	0.55	0.385185	0.161111	0.577778	0.294444	0.438889	0.583333	0.383333	0.533333	0.688889	0.255556	0.138889	0.116667
All	0.999803	0.00227971	0.0299514	0.011534	0.0274594	4.95055	0.770619	209.826	0.901852	0.707407	0.503704	0.216667	0.666667	0.283333	0.561111	0.588889	0.35	0.777778	0.761111	0.194444	0.188889	0.00555556
All	0.99966	0.0818394	0.390178	0.228961	0.355548	4.54809	0.0616179	201.899	0.657407	0.609259	0.474074	0.25	0.516667	0.311111	0.233333	0.6	0.372222	0.455556	0.611111	0.311111	0.177778	0.133333
All	0.999513	0.0746087	0.254533	0.116593	0.57234	4.44203	0.949174	215.557	0.618519	0.509259	0.422222	0.238889	0.622222	0.244444	0.322222	0.677778	0.316667	0.405556	0.727778	0.144444	0.0888889	0.0555556
All	0.999818	0.00693223	0.0985082	0.0812384	0.610953	3.1394	0.621455	212.291	0.894444	0.716667	0.511111	0.211111	0.555556	0.383333	0.516667	0.577778	0.388889	0.722222	0.722222	0.261111	0.233333	0.0277778
All	0.999646	0.0228929	0.117546	0.107746	0.947754	0.383364	0.467702	211.028	0.544444	0.535185	0.462963	0.305556	0.594444	0.255556	0.477778	0.633333	0.344444	0.455556	0.711111	0.2	0.127778	0.0722222
All	0.999654	0.191285	0.225323	0.0465345	0.38459	0.497355	0.575028	205.315	0.668519	0.653704	0.505556	0.294444	0.6	0.338889	0.461111	0.638889	0.327778	0.461111	0.622222	0.25	0.138889	0.111111
All	0.999891	0.140664	0.361124	0.197194	0.943016	4.82406	0.337197	209.598	0.811111	0.761111	0.531481	0.25	0.688889	0.233333	0.566667	0.655556	0.283333	0.761111	0.772222	0.211111	0.161111	0.05
All	0.999657	0.095973	0.0200029	0.00862235	0.810305	0.248498	0.0983818	213.524	0.705556	0.562963	0.47963	0.205556	0.661111	0.255556	0.516667	0.577778	0.388889	0.394444	0.638889	0.244444	0.161111	0.0833333
All	0.999735	0.0223477	0.182701	0.1679	0.503928	0.813147	0.590058	214.24	0.725926	0.601852	0.42037	0.294444	0.55	0.322222	0.355556	0.55	0.438889	0.5	0.605556	0.266667	0.2	0.0666667
All	0.999578	0.0549333	0.375369	0.0945103	0.664651	0.71137	0.814646	208.048	0.605556	0.555556	0.446296	0.272222	0.544444	0.277778	0.333333	0.694444	0.288889	0.388889	0.766667	0.155556	0.116667	0.0388889
All	0.999529	0.0893713	0.226431	0.0671893	0.323796	3.34728	0.204309	210.485	0.616667	0.559259	0.442593	0.233333	0.588889	0.344444	0.316667	0.694444	0.288889	0.327778	0.744444	0.161111	0.122222	0.0388889
All	0.999768	0.096231	0.394126	0.280724	0.361145	0.605051	0.66836	211.625	0.631481	0.583333	0.383333	0.255556	0.611111	0.25	0.277778	0.588889	0.394444	0.45	0.766667	0.194444	0.111111	0.0833333
All	0.999621	0.167851	0.359113	0.247121	0.520002	2.61142	0.94646	213.083	0.659259	0.572222	0.407407	0.316667	0.511111	0.283333	0.3	0.644444	0.344444	0.483333	0.705556	0.211111	0.111111	0.1
All	0.999589	0.140753	0.0556162	0.0464156	0.310223	1.65327	0.176565	209.273	0.638889	0.57963	0.485185	0.188889	0.611111	0.294444	0.527778	0.661111	0.322222	0.522222	0.744444	0.161111	0.111111	0.05
All	0.999519	0.00494812	0.00866585	0.00389234	0.143074	0.67733	0.40108	212.677	0.631481	0.57037	0.487037	0.311111	0.611111	0.277778	0.644444	0.711111	0.25	0.45	0.694444	0.127778	0.0666667	0.0611111
All	0.999574	0.116919	0.115695	0.0537564	0.518072	1.43858	0.961976	207.029	0.607407	0.572222	0.464815	0.244444	0.594444	0.322222	0.505556	0.672222	0.305556	0.388889	0.711111	0.227778	0.127778	0.1
All	0.999792	0.0246804	0.372044	0.168257	0.273516	1.09732	0.432206	210.551	0.846296	0.65	0.405556	0.188889	0.522222	0.311111	0.405556	0.605556	0.361111	0.616667	0.688889	0.233333	0.127778	0.105556
All	0.999863	0.144809	0.1725	0.100296	0.0629783	2.80133	0.542802	210.43	0.851852	0.759259	0.511111	0.222222	0.677778	0.3	0.544444	0.605556	0.372222	0.766667	0.705556	0.272222	0.211111	0.0611111
All	0.999637	0.161188	0.126375	0.00567344	0.487653	2.31113	0.74773	205.164	0.8	0.687037	0.561111	0.2	0.677778	0.277778	0.655556	0.505556	0.461111	0.572222	0.822222	0.127778	0.0777778	0.05
All	0.999765	0.0135203	0.399722	0.094131	0.617013	0.355452	0.342959	214.918	0.72037	0.625926	0.388889	0.227778	0.505556	0.338889	0.338889	0.6	0.338889	0.477778	0.627778	0.261111	0.205556	0.0555556
All	0.999793	0.122387	0.163329	0.15556	0.40279	4.02244	0.294098	215.3	0.875926	0.664815	0.455556	0.238889	0.538889	0.366667	0.5	0.566667	0.4	0.677778	0.755556	0.205556	0.15	0.0555556
All	0.999522	0.158902	0.318479	0.233822	0.55835	4.995	0.876179	205.744	0.525926	0.514815	0.411111	0.3	0.566667	0.2	0.261111	0.633333	0.344444	0.438889	0.75	0.161111	0.122222	0.0388889
All	0.999525	0.0328596	0.125387	0.0753184	0.660456	4.03212	0.0555866	212.508	0.596296	0.503704	0.409259	0.233333	0.538889	0.383333	0.377778	0.661111	0.316667	0.283333	0.75	0.172222	0.0666667	0.105556
All	0.999565	0.17159	0.0411788	0.00197351	0.285861	0.732477	0.138445	208.018	0.661111	0.614815	0.47963	0.238889	0.666667	0.244444	0.611111	0.6	0.305556	0.411111	0.683333	0.227778	0.138889	0.0888889
All	0.999649	0.132404	0.0388954	0.0188925	0.0946462	1.15002	0.890463	203.949	0.740741	0.640741	0.525926	0.238889	0.644444	0.283333	0.627778	0.572222	0.338889	0.777778	0.744444	0.211111	0.166667	0.0444444
All	0.99952	0.0632584	0.0343067	0.00924296	0.867148	3.5968	0.269784	203.185	0.651852	0.583333	0.490741	0.266667	0.655556	0.261111	0.616667	0.722222	0.261111	0.561111	0.755556	0.172222	0.111111	0.0611111
All	0.999688	0.187823	0.176612	0.0984062	0.319492	0.945061	0.0824555	208.868	0.683333	0.644444	0.457407	0.288889	0.566667	0.338889	0.433333	0.633333	0.35	0.511111	0.644444	0.227778	0.133333	0.0944444
All	0.999701	0.0107996	0.169652	0.145791	0.434613	3.97296	0.234909	208.276	0.759259	0.612963	0.47963	0.188889	0.6	0.3	0.455556	0.566667	0.411111	0.572222	0.661111	0.211111	0.105556	0.105556
All	0.999702	0.194277	0.373516	0.118619	0.807764	2.7042	0.817685	214.676	0.8	0.711111	0.474074	0.311111	0.505556	0.355556	0.344444	0.6	0.35	0.588889	0.594444	0.322222	0.172222	0.15
All	0.999747	0.156227	0.221292	0.126824	0.956791	1.15378	0.789664	201.578	0.818519	0.687037	0.468519	0.25	0.516667	0.394444	0.433333	0.538889	0.433333	0.55	0.705556	0.216667	0.127778	0.0888889
All	0.999595	0.0512303	0.0844287	0.0754207	0.892302	3.6291	0.027453	207.631	0.688889	0.553704	0.485185	0.227778	0.588889	0.316667	0.427778	0.677778	0.294444	0.438889	0.638889	0.233333	0.133333	0.1
All	0.999598	0.0342069	0.10132	0.0547581	0.783658	2.59646	0.639319	205.108	0.664815	0.592593	0.47963	0.222222	0.622222	0.3	0.5	0.644444	0.333333	0.488889	0.75	0.166667	0.0888889	0.0777778
All	0.999755	0.180162	0.112219	0.00732916	0.509542	2.16982	0.29773	203.345	0.885185	0.722222	0.588889	0.183333	0.633333	0.322222	0.583333	0.533333	0.4	0.877778	0.811111	0.172222	0.166667	0.00555556
All	0.999844	0.0787793	0.238133	0.11826	0.0386498	3.40749	0.243454	204.687	0.864815	0.783333	0.501852	0.211111	0.588889	0.35	0.561111	0.555556	0.416667	0.733333	0.655556	0.311111	0.233333	0.0777778
All	0.999884	0.0386272	0.161428	0.0387558	0.384962	2.36384	0.491678	213.855	0.9	0.790741	0.457407	0.183333	0.666667	0.283333	0.633333	0.605556	0.333333	0.805556	0.905556	0.0833333	0.0833333	0
All	0.999736	0.0322202	0.151737	0.0262455	0.437569	2.37158	0.178392	215.211	0.844444	0.746296	0.598148	0.166667	0.661111	0.294444	0.583333	0.516667	0.438889	0.783333	0.811111	0.172222	0.15	0.0222222
All	0.999685	0.135772	0.0604433	0.0268762	0.707381	1.08227	0.720832	200.375	0.712963	0.681481	0.516667	0.25	0.677778	0.272222	0.566667	0.611111	0.316667	0.711111	0.816667	0.15	0.105556	0.0444444
All	0.999563	0.134212	0.242896	0.00499481	0.883014	3.66249	0.245445	201.173	0.798148	0.725926	0.592593	0.327778	0.522222	0.305556	0.572222	0.488889	0.427778	0.511111	0.605556	0.261111	0.238889	0.0222222
All	0.999619	0.179278	0.0168494	0.0107545	0.820177	0.503847	0.894617	202.006	0.72037	0.618519	0.487037	0.244444	0.672222	0.255556	0.65	0.672222	0.294444	0.583333	0.722222	0.205556	0.183333	0.0222222
All	0.999687	0.0832742	0.287622	0.0505516	0.897747	2.9743	0.598472	214.621	0.744444	0.77963	0.531481	0.277778	0.538889	0.422222	0.533333	0.672222	0.311111	0.694444	0.672222	0.238889	0.111111	0.127778
All	0.999509	0.0835531	0.0831107	0.0509651	0.203797	3.69893	0.149057	202.041	0.47037	0.538889	0.425926	0.216667	0.638889	0.3	0.4	0.605556	0.377778	0.372222	0.744444	0.166667	0.1	0.0666667
All	0.999844	0.16842	0.0375475	0.0127085	0.827809	4.98842	0.659451	207.499	0.887037	0.77963	0.527778	0.194444	0.644444	0.272222	0.627778	0.655556	0.305556	0.8	0.783333	0.2	0.183333	0.0166667
All	0.999725	0.00798797	0.168954	0.0955211	0.0124747	0.0500965	0.386073	213.336	0.5	0.388889	0.335185	0.322222	0.538889	0.366667	0.316667	0.511111	0.4	0.405556	0.605556	0.361111	0.183333	0.177778
All	0.999896	0.100604	0.312442	0.0940741	0.579705	4.85205	0.739157	214.476	0.87963	0.798148	0.494444	0.172222	0.677778	0.211111	0.644444	0.572222	0.366667	0.8	0.855556	0.111111	0.0888889	0.0222222
All	0.999697	0.0772436	0.367076	0.186959	0.414125	1.57293	0.828763	208.645	0.7	0.651852	0.448148	0.3	0.527778	0.322222	0.25	0.577778	0.394444	0.527778	0.588889	0.322222	0.205556	0.116667
All	0.999644	0.14599	0.159854	0.0220032	0.634198	3.9032	0.967635	215.163	0.777778	0.712963	0.572222	0.205556	0.627778	0.35	0.65	0.544444	0.416667	0.661111	0.722222	0.244444	0.133333	0.111111
All	0.999856	0.196906	0.0728009	0.066138	0.151063	0.880583	0.583407	200.839	0.877778	0.751852	0.537037	0.2	0.616667	0.355556	0.544444	0.677778	0.288889	0.7	0.738889	0.238889	0.166667	0.0722222
All	0.999797	0.00163889	0.241471	0.130555	0.742737	1.28952	0.97776	202.752	0.862963	0.655556	0.474074	0.266667	0.577778	0.305556	0.45	0.522222	0.416667	0.666667	0.661111	0.266667	0.155556	0.111111
All	0.999673	0.0610094	0.0873782	0.067598	0.769164	1.62798	0.507609	201.921	0.716667	0.672222	0.531481	0.344444	0.538889	0.372222	0.488889	0.638889	0.327778	0.588889	0.777778	0.133333	0.0722222	0.0611111
All	0.999633	0.197653	0.0173852	0.0092006	0.918748	2.19063	0.988662	200.132	0.768519	0.640741	0.535185	0.238889	0.677778	0.244444	0.566667	0.65	0.255556	0.705556	0.761111	0.194444	0.144444	0.05
All	0.999676	0.0167371	0.143497	0.0281458	0.131382	0.683939	0.434121	200.678	0.751852	0.733333	0.494444	0.261111	0.588889	0.316667	0.611111	0.622222	0.355556	0.555556	0.677778	0.255556	0.188889	0.0666667
All	0.999588	0.025579	0.152389	0.0728348	0.641575	4.22871	0.35499	215.851	0.690741	0.612963	0.511111	0.238889	0.555556	0.377778	0.383333	0.677778	0.294444	0.422222	0.677778	0.177778	0.0944444	0.0833333
All	0.999765	0.0094756	0.276645	0.152961	0.122887	4.49453	0.819277	201.312	0.825926	0.67963	0.431481	0.188889	0.572222	0.344444	0.522222	0.488889	0.461111	0.611111	0.672222	0.244444	0.161111	0.0833333
All	0.999556	0.098181	0.344372	0.300537	0.128882	2.48243	0.265783	215.977	0.537037	0.483333	0.448148	0.338889	0.527778	0.283333	0.311111	0.633333	0.333333	0.433333	0.738889	0.2	0.127778	0.0722222
All	0.999829	0.121517	0.161075	0.152248	0.652458	2.23585	0.550307	213.75	0.812963	0.7	0.459259	0.25	0.483333	0.433333	0.444444	0.527778	0.438889	0.644444	0.65	0.333333	0.194444	0.138889
All	0.999842	0.0346742	0.0285113	0.0282625	0.910109	1.94463	0.431321	202.108	0.885185	0.751852	0.542593	0.15	0.633333	0.294444	0.672222	0.638889	0.316667	0.783333	0.777778	0.211111	0.2	0.0111111
All	0.999697	0.188127	0.0219455	0.00398198	0.809881	1.6946	0.0033413	211.562	0.835185	0.625926	0.566667	0.283333	0.588889	0.322222	0.516667	0.477778	0.438889	0.655556	0.755556	0.216667	0.205556	0.0111111
All	0.99981	0.164187	0.114774	0.0745768	0.113602	3.74259	0.886691	210.883	0.901852	0.698148	0.496296	0.194444	0.555556	0.377778	0.511111	0.522222	0.433333	0.744444	0.738889	0.233333	0.188889	0.0444444
All	0.999854	0.013798	0.314143	0.240386	0.182947	2.63491	0.797118	209.558	0.809259	0.696296	0.457407	0.222222	0.588889	0.333333	0.388889	0.605556	0.377778	0.561111	0.638889	0.311111	0.144444	0.166667
All	0.99954	0.0591157	0.299723	0.0996354	0.47009	1.2099	0.440586	204.745	0.6	0.509259	0.435185	0.311111	0.538889	0.305556	0.338889	0.705556	0.288889	0.411111	0.733333	0.138889	0.0833333	0.0555556
All	0.999811	0.166516	0.245574	0.19155	0.390575	1.46159	0.651404	207.892	0.838889	0.67037	0.390741	0.216667	0.605556	0.311111	0.388889	0.505556	0.477778	0.583333	0.611111	0.294444	0.161111	0.133333
All	0.999734	0.00517819	0.263136	0.115161	0.905952	3.70933	0.150809	200.809	0.833333	0.62963	0.446296	0.244444	0.488889	0.4	0.416667	0.527778	0.427778	0.616667	0.716667	0.216667	0.161111	0.0555556
All	0.999891	0.0678717	0.383392	0.140878	0.102574	0.150463	0.882444	209.818	0.712963	0.440741	0.405556	0.216667	0.5	0.277778	0.422222	0.588889	0.366667	0.45	0.677778	0.183333	0.155556	0.0277778
All	0.999524	0.194952	0.25018	0.065848	0.305532	0.881314	0.760709	212.577	0.55	0.507407	0.437037	0.294444	0.516667	0.361111	0.322222	0.722222	0.261111	0.322222	0.805556	0.111111	0.0611111	0.05
All	0.999518	0.121082	0.395022	0.084239	0.0517082	3.03504	0.705661	205.946	0.653704	0.568519	0.401852	0.327778	0.594444	0.272222	0.316667	0.744444	0.233333	0.416667	0.772222	0.166667	0.127778	0.0388889
All	0.999882	0.119661	0.25217	0.168823	0.142362	1.44643	0.764511	208.3	0.801852	0.768519	0.498148	0.205556	0.616667	0.316667	0.627778	0.616667	0.35	0.755556	0.733333	0.261111	0.166667	0.0944444
All	0.999723	0.123755	0.0940803	0.075179	0.343315	2.83892	0.0729514	206.626	0.794444	0.662963	0.553704	0.272222	0.533333	0.388889	0.522222	0.527778	0.455556	0.561111	0.65	0.283333	0.211111	0.0722222
All	0.999636	0.0915672	0.18637	0.150288	0.0155782	4.97665	0.547251	202.418	0.666667	0.603704	0.446296	0.272222	0.561111	0.3	0.466667	0.655556	0.311111	0.477778	0.75	0.194444	0.127778	0.0666667
All	0.999715	0.0351515	0.144316	0.0258225	0.890653	3.79591	0.99585	209.732	0.814815	0.731481	0.516667	0.255556	0.605556	0.327778	0.588889	0.527778	0.427778	0.794444	0.838889	0.138889	0.133333	0.00555556
All	0.999531	0.137295	0.261538	0.00388596	0.164986	4.61544	0.716649	212.273	0.792593	0.696296	0.585185	0.338889	0.527778	0.266667	0.527778	0.55	0.366667	0.5	0.616667	0.222222	0.2	0.0222222
All	0.999694	0.143551	0.0709888	0.0132756	0.982049	3.04579	0.052135	203.907	0.831481	0.638889	0.537037	0.3	0.644444	0.266667	0.594444	0.522222	0.377778	0.716667	0.816667	0.172222	0.133333	0.0388889
All	0.9998	0.0193773	0.0516059	0.0136618	0.853709	2.92098	0.131788	212.81	0.903704	0.701852	0.566667	0.177778	0.705556	0.244444	0.527778	0.566667	0.372222	0.761111	0.744444	0.205556	0.2	0.00555556
All	0.999533	0.0184303	0.140618	0.137976	0.452715	4.62453	0.864408	200.725	0.52963	0.52963	0.42963	0.311111	0.65	0.183333	0.227778	0.688889	0.3	0.35	0.683333	0.227778	0.127778	0.1
All	0.999556	0.161831	0.0631301	0.0539773	0.394353	1.52248	0.196568	209.78	0.57037	0.544444	0.47963	0.244444	0.633333	0.294444	0.555556	0.7	0.261111	0.427778	0.694444	0.205556	0.111111	0.0944444
All	0.999521	0.177147	0.269168	0.0367028	0.980972	1.6037	0.186376	211.101	0.637037	0.585185	0.492593	0.283333	0.533333	0.338889	0.344444	0.683333	0.3	0.361111	0.7	0.2	0.15	0.05
All	0.999898	0.0979465	0.133629	0.0850633	0.716671	1.48295	0.72435	209.456	0.848148	0.77037	0.483333	0.188889	0.638889	0.205556	0.644444	0.605556	0.344444	0.783333	0.85	0.111111	0.105556	0.00555556
All	0.999884	0.138553	0.19085	0.062882	0.110813	1.76505	0.917704	210.579	0.853704	0.8	0.492593	0.194444	0.605556	0.344444	0.694444	0.661111	0.294444	0.8	0.827778	0.172222	0.155556	0.0166667
All	0.999517	0.151606	0.351541	0.24734	0.399434	1.79729	0.530168	203.293	0.568519	0.503704	0.37037	0.344444	0.505556	0.238889	0.316667	0.677778	0.294444	0.372222	0.7	0.172222	0.122222	0.05
All	0.999706	0.148684	0.0922854	0.0738358	0.111463	2.65366	0.918322	205.184	0.787037	0.618519	0.555556	0.272222	0.55	0.377778	0.505556	0.638889	0.316667	0.594444	0.627778	0.288889	0.183333	0.105556
All	0.999748	0.0320279	0.28504	0.0883579	0.127129	1.38931	0.939366	211.309	0.818519	0.67037	0.47037	0.294444	0.544444	0.355556	0.438889	0.605556	0.361111	0.638889	0.633333	0.322222	0.233333	0.0888889
All	0.999722	0.0378805	0.164795	0.15438	0.472418	1.75907	0.971525	214.71	0.768519	0.596296	0.45	0.3	0.566667	0.35	0.372222	0.6	0.366667	0.522222	0.688889	0.233333	0.144444	0.0888889
All	0.999767	0.159303	0.183022	0.0922029	0.933206	2.88942	0.534119	201.436	0.838889	0.674074	0.503704	0.255556	0.505556	0.388889	0.544444	0.583333	0.377778	0.666667	0.733333	0.25	0.194444	0.0555556
All	0.999567	0.129347	0.309311	0.217376	0.443275	2.17736	0.972885	212.659	0.648148	0.52037	0.412963	0.288889	0.6	0.194444	0.255556	0.711111	0.283333	0.455556	0.711111	0.205556	0.155556	0.05
All	0.999893	0.116396	0.00259048	0.000439184	0.0472729	1.65026	0.801452	210.039	0.883333	0.788889	0.47037	0.183333	0.727778	0.183333	0.644444	0.572222	0.383333	0.788889	0.894444	0.0944444	0.0944444	0
All	0.999533	0.0711096	0.342257	0.283828	0.0294372	1.5828	0.94581	207.713	0.553704	0.511111	0.418519	0.305556	0.561111	0.238889	0.327778	0.672222	0.294444	0.405556	0.716667	0.183333	0.144444	0.0388889
All	0.999865	0.0949677	0.323978	0.239272	0.525201	0.979166	0.326635	201.077	0.764815	0.648148	0.466667	0.2	0.577778	0.361111	0.344444	0.605556	0.366667	0.555556	0.65	0.311111	0.138889	0.172222
All	0.999512	0.156703	0.282975	0.163524	0.736778	2.64741	0.0188971	212.434	0.587037	0.546296	0.4	0.288889	0.538889	0.283333	0.377778	0.755556	0.227778	0.394444	0.738889	0.15	0.0833333	0.0666667
All	0.999705	0.16483	0.311347	0.248235	0.182459	4.66419	0.154529	208.819	0.662963	0.590741	0.418519	0.294444	0.572222	0.344444	0.311111	0.627778	0.333333	0.483333	0.594444	0.327778	0.205556	0.122222
All	0.999655	0.136473	0.138914	0.103726	0.835266	3.87669	0.853895	210.051	0.703704	0.616667	0.487037	0.294444	0.522222	0.4	0.35	0.611111	0.372222	0.5	0.672222	0.222222	0.105556	0.116667
All	0.999566	0.199026	0.0264418	0.0176949	0.654398	1.36789	0.73263	215.516	0.672222	0.577778	0.47037	0.233333	0.688889	0.266667	0.633333	0.666667	0.3	0.522222	0.716667	0.194444	0.166667	0.0277778
All	0.999514	0.0783732	0.211092	0.0304733	0.369893	4.48947	0.755434	210.85	0.646296	0.635185	0.492593	0.222222	0.566667	0.316667	0.433333	0.722222	0.266667	0.422222	0.616667	0.255556	0.161111	0.0944444
All	0.999523	0.0568032	0.356821	0.225767	0.441833	3.28182	0.0238054	206.206	0.575926	0.531481	0.372222	0.311111	0.55	0.238889	0.277778	0.694444	0.288889	0.455556	0.75	0.188889	0.111111	0.0777778
All	0.999583	0.144333	0.354941	0.00889994	0.161438	2.54845	0.527271	214.734	0.777778	0.7	0.566667	0.372222	0.622222	0.277778	0.477778	0.594444	0.366667	0.5	0.65	0.283333	0.216667	0.0666667
All	0.99963	0.0956676	0.113866	0.0470591	0.637668	4.93721	0.132254	200.258	0.735185	0.672222	0.52037	0.205556	0.633333	0.344444	0.622222	0.655556	0.311111	0.527778	0.666667	0.222222	0.15	0.0722222
All	0.999752	0.168837	0.0229455	0.0082542	0.314325	3.50139	0.678653	211.832	0.883333	0.666667	0.538889	0.205556	0.638889	0.25	0.555556	0.538889	0.388889	0.794444	0.694444	0.244444	0.222222	0.0222222
All	0.999578	0.136756	0.00652211	0.00259552	0.1045	1.3732	0.693793	203.118	0.805556	0.57963	0.498148	0.188889	0.677778	0.261111	0.616667	0.605556	0.288889	0.616667	0.711111	0.183333	0.133333	0.05
All	0.999679	0.11278	0.369904	0.114244	0.145655	2.87495	0.311149	214.809	0.764815	0.687037	0.5	0.255556	0.544444	0.372222	0.35	0.677778	0.294444	0.55	0.616667	0.294444	0.161111	0.133333
All	0.999788	0.147079	0.337046	0.30496	0.398138	1.22692	0.983007	206.274	0.638889	0.616667	0.381481	0.194444	0.538889	0.316667	0.366667	0.633333	0.35	0.477778	0.677778	0.227778	0.127778	0.1
All	0.999871	0.0822975	0.294412	0.132452	0.406086	0.27006	0.912134	213.288	0.72963	0.601852	0.435185	0.233333	0.511111	0.361111	0.35	0.527778	0.444444	0.572222	0.666667	0.277778	0.138889	0.138889
All	0.999612	0.115408	0.282432	0.177207	0.328872	1.25117	0.211366	213.784	0.601852	0.587037	0.444444	0.272222	0.505556	0.311111	0.255556	0.655556	0.327778	0.405556	0.705556	0.205556	0.133333	0.0722222
